,city,city_ibge_code,date,estimated_population,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_death_rate,last_available_deaths,new_confirmed,new_deaths
24687,Águas Mornas,4200606.0,2020-07-29,6559.0,64,975.7585,0.0,0,1,0
24700,Antônio Carlos,4201208.0,2020-07-30,8613.0,179,2078.2538,0.0503,9,9,1
24722,Biguaçu,4202305.0,2020-07-30,69486.0,944,1358.54705,0.0169,16,61,2
24774,Florianópolis,4205407.0,2020-07-30,508826.0,3280,644.62115,0.0159,52,65,3
24783,Governador Celso Ramos,4206009.0,2020-07-30,14606.0,360,2464.74052,0.0083,3,30,0
24868,Palhoça,4211900.0,2020-07-30,175272.0,2304,1314.52828,0.0113,26,72,2
24922,Santo Amaro da Imperatriz,4215703.0,2020-07-30,23579.0,215,911.82832,0.014,3,16,1
24938,São José,4216602.0,2020-07-30,250181.0,2138,854.5812800000001,0.0168,36,75,2
24950,São Pedro de Alcântara,4217253.0,2020-07-30,5935.0,40,673.96799,0.0,0,4,0
24982,Águas Mornas,4200606.0,2020-07-30,6559.0,64,975.7585,0.0,0,0,0
24995,Antônio Carlos,4201208.0,2020-07-31,8613.0,179,2078.2538,0.0503,9,0,0
25017,Biguaçu,4202305.0,2020-07-31,69486.0,944,1358.54705,0.0169,16,0,0
25069,Florianópolis,4205407.0,2020-07-31,508826.0,3280,644.62115,0.0159,52,0,0
25078,Governador Celso Ramos,4206009.0,2020-07-31,14606.0,360,2464.74052,0.0083,3,0,0
25163,Palhoça,4211900.0,2020-07-31,175272.0,2304,1314.52828,0.0113,26,0,0
25217,Santo Amaro da Imperatriz,4215703.0,2020-07-31,23579.0,215,911.82832,0.014,3,0,0
25233,São José,4216602.0,2020-07-31,250181.0,2138,854.5812800000001,0.0168,36,0,0
25245,São Pedro de Alcântara,4217253.0,2020-07-31,5935.0,40,673.96799,0.0,0,0,0
25277,Águas Mornas,4200606.0,2020-07-31,6559.0,64,975.7585,0.0,0,0,0
25290,Antônio Carlos,4201208.0,2020-08-01,8613.0,182,2113.08487,0.0549,10,3,1
25312,Biguaçu,4202305.0,2020-08-01,69486.0,1041,1498.1435099999999,0.0173,18,97,2
25364,Florianópolis,4205407.0,2020-08-01,508826.0,3553,698.27407,0.016,57,273,5
25373,Governador Celso Ramos,4206009.0,2020-08-01,14606.0,412,2820.75859,0.0097,4,52,1
25458,Palhoça,4211900.0,2020-08-01,175272.0,2536,1446.8939699999999,0.0103,26,232,0
25512,Santo Amaro da Imperatriz,4215703.0,2020-08-01,23579.0,246,1043.30124,0.0203,5,31,2
25528,São José,4216602.0,2020-08-01,250181.0,2440,975.29389,0.0164,40,302,4
25540,São Pedro de Alcântara,4217253.0,2020-08-01,5935.0,42,707.6663900000001,0.0,0,2,0
25572,Águas Mornas,4200606.0,2020-08-01,6559.0,65,991.0047300000001,0.0,0,1,0
25585,Antônio Carlos,4201208.0,2020-08-02,8613.0,188,2182.74701,0.0532,10,6,0
25607,Biguaçu,4202305.0,2020-08-02,69486.0,1055,1518.29145,0.018,19,14,1
25659,Florianópolis,4205407.0,2020-08-02,508826.0,3615,710.45898,0.0158,57,62,0
25668,Governador Celso Ramos,4206009.0,2020-08-02,14606.0,412,2820.75859,0.0121,5,0,1
25753,Palhoça,4211900.0,2020-08-02,175272.0,2556,1458.3048099999999,0.0106,27,20,1
25807,Santo Amaro da Imperatriz,4215703.0,2020-08-02,23579.0,259,1098.43505,0.0193,5,13,0
25823,São José,4216602.0,2020-08-02,250181.0,2524,1008.86958,0.0158,40,84,0
25835,São Pedro de Alcântara,4217253.0,2020-08-02,5935.0,45,758.21398,0.0,0,3,0
25867,Águas Mornas,4200606.0,2020-08-02,6559.0,65,991.0047300000001,0.0,0,0,0
25880,Antônio Carlos,4201208.0,2020-08-03,8613.0,188,2182.74701,0.0532,10,0,0
25902,Biguaçu,4202305.0,2020-08-03,69486.0,1055,1518.29145,0.018,19,0,0
25954,Florianópolis,4205407.0,2020-08-03,508826.0,3656,718.51674,0.0156,57,41,0
25963,Governador Celso Ramos,4206009.0,2020-08-03,14606.0,415,2841.2981,0.012,5,3,0
26048,Palhoça,4211900.0,2020-08-03,175272.0,2607,1487.40244,0.0111,29,51,2
26102,Santo Amaro da Imperatriz,4215703.0,2020-08-03,23579.0,258,1094.19399,0.0194,5,-1,0
26118,São José,4216602.0,2020-08-03,250181.0,2616,1045.64295,0.0153,40,92,0
26130,São Pedro de Alcântara,4217253.0,2020-08-03,5935.0,52,876.1583800000001,0.0,0,7,0
26162,Águas Mornas,4200606.0,2020-08-03,6559.0,66,1006.25095,0.0,0,1,0
26175,Antônio Carlos,4201208.0,2020-08-04,8613.0,190,2205.96772,0.0579,11,2,1
26197,Biguaçu,4202305.0,2020-08-04,69486.0,1092,1571.53959,0.0183,20,37,1
26249,Florianópolis,4205407.0,2020-08-04,508826.0,3744,735.81146,0.0158,59,88,2
26258,Governador Celso Ramos,4206009.0,2020-08-04,14606.0,419,2868.6841,0.0119,5,4,0
26343,Palhoça,4211900.0,2020-08-04,175272.0,2656,1515.35898,0.0109,29,49,0
26397,Santo Amaro da Imperatriz,4215703.0,2020-08-04,23579.0,276,1170.5331,0.0181,5,18,0
26413,São José,4216602.0,2020-08-04,250181.0,2730,1091.20996,0.0161,44,114,4
26425,São Pedro de Alcântara,4217253.0,2020-08-04,5935.0,56,943.5551800000001,0.0,0,4,0
26457,Águas Mornas,4200606.0,2020-08-04,6559.0,67,1021.4971800000001,0.0149,1,1,1
26470,Antônio Carlos,4201208.0,2020-08-05,8613.0,192,2229.18844,0.0573,11,2,0
26492,Biguaçu,4202305.0,2020-08-05,69486.0,1110,1597.44409,0.018,20,18,0
26544,Florianópolis,4205407.0,2020-08-05,508826.0,3823,751.33739,0.0167,64,79,5
26553,Governador Celso Ramos,4206009.0,2020-08-05,14606.0,425,2909.7631100000003,0.0118,5,6,0
26638,Palhoça,4211900.0,2020-08-05,175272.0,2685,1531.9047,0.0115,31,29,2
26692,Santo Amaro da Imperatriz,4215703.0,2020-08-05,23579.0,290,1229.90797,0.0241,7,14,2
26708,São José,4216602.0,2020-08-05,250181.0,2767,1105.99926,0.0159,44,37,0
26720,São Pedro de Alcântara,4217253.0,2020-08-05,5935.0,56,943.5551800000001,0.0,0,0,0
26752,Águas Mornas,4200606.0,2020-08-05,6559.0,70,1067.23586,0.0143,1,3,0
26765,Antônio Carlos,4201208.0,2020-08-06,8613.0,199,2310.46093,0.0553,11,7,0
26787,Biguaçu,4202305.0,2020-08-06,69486.0,1156,1663.6444800000002,0.0182,21,46,1
26839,Florianópolis,4205407.0,2020-08-06,508826.0,3916,769.6147599999999,0.0169,66,93,2
26848,Governador Celso Ramos,4206009.0,2020-08-06,14606.0,441,3019.30713,0.0113,5,16,0
26933,Palhoça,4211900.0,2020-08-06,175272.0,2746,1566.70775,0.0113,31,61,0
26987,Santo Amaro da Imperatriz,4215703.0,2020-08-06,23579.0,305,1293.5239,0.0262,8,15,1
27003,São José,4216602.0,2020-08-06,250181.0,2862,1143.97176,0.0164,47,95,3
27015,São Pedro de Alcântara,4217253.0,2020-08-06,5935.0,63,1061.4995800000002,0.0,0,7,0
27047,Águas Mornas,4200606.0,2020-08-06,6559.0,72,1097.72831,0.0139,1,2,0
27060,Antônio Carlos,4201208.0,2020-08-07,8613.0,199,2310.46093,0.0553,11,0,0
27082,Biguaçu,4202305.0,2020-08-07,69486.0,1171,1685.2315600000002,0.0179,21,15,0
27134,Florianópolis,4205407.0,2020-08-07,508826.0,4449,874.3657,0.0148,66,533,0
27143,Governador Celso Ramos,4206009.0,2020-08-07,14606.0,441,3019.30713,0.0113,5,0,0
27228,Palhoça,4211900.0,2020-08-07,175272.0,2802,1598.6580900000001,0.0118,33,56,2
27282,Santo Amaro da Imperatriz,4215703.0,2020-08-07,23579.0,312,1323.21133,0.0256,8,7,0
27298,São José,4216602.0,2020-08-07,250181.0,2896,1157.56193,0.0173,50,34,3
27310,São Pedro de Alcântara,4217253.0,2020-08-07,5935.0,69,1162.5947800000001,0.0,0,6,0
27342,Águas Mornas,4200606.0,2020-08-07,6559.0,73,1112.97454,0.0137,1,1,0
27355,Antônio Carlos,4201208.0,2020-08-08,8613.0,200,2322.07129,0.055,11,1,0
27377,Biguaçu,4202305.0,2020-08-08,69486.0,1229,1768.70161,0.0171,21,58,0
27429,Florianópolis,4205407.0,2020-08-08,508826.0,4606,905.22104,0.0143,66,157,0
27438,Governador Celso Ramos,4206009.0,2020-08-08,14606.0,443,3033.0001399999996,0.0113,5,2,0
27523,Palhoça,4211900.0,2020-08-08,175272.0,2897,1652.8595599999999,0.0117,34,95,1
27577,Santo Amaro da Imperatriz,4215703.0,2020-08-08,23579.0,330,1399.55045,0.0242,8,18,0
27593,São José,4216602.0,2020-08-08,250181.0,3020,1207.12604,0.0166,50,124,0
27605,São Pedro de Alcântara,4217253.0,2020-08-08,5935.0,84,1415.33277,0.0,0,15,0
27637,Águas Mornas,4200606.0,2020-08-08,6559.0,77,1173.95945,0.013,1,4,0
27650,Antônio Carlos,4201208.0,2020-08-09,8613.0,203,2356.90236,0.0542,11,3,0
27672,Biguaçu,4202305.0,2020-08-09,69486.0,1229,1768.70161,0.0171,21,0,0
27724,Florianópolis,4205407.0,2020-08-09,508826.0,4641,912.09962,0.0142,66,35,0
27733,Governador Celso Ramos,4206009.0,2020-08-09,14606.0,443,3033.0001399999996,0.0113,5,0,0
27818,Palhoça,4211900.0,2020-08-09,175272.0,2945,1680.24556,0.0115,34,48,0
27872,Santo Amaro da Imperatriz,4215703.0,2020-08-09,23579.0,330,1399.55045,0.0242,8,0,0
27888,São José,4216602.0,2020-08-09,250181.0,3101,1239.5026,0.0164,51,81,1
27900,São Pedro de Alcântara,4217253.0,2020-08-09,5935.0,86,1449.03117,0.0,0,2,0
27932,Águas Mornas,4200606.0,2020-08-09,6559.0,79,1204.4519,0.0127,1,2,0
27945,Antônio Carlos,4201208.0,2020-08-10,8613.0,209,2426.5645,0.0478,10,6,-1
27967,Biguaçu,4202305.0,2020-08-10,69486.0,1232,1773.0190300000002,0.0187,23,3,2
28019,Florianópolis,4205407.0,2020-08-10,508826.0,4697,923.1053400000001,0.0162,76,56,10
28028,Governador Celso Ramos,4206009.0,2020-08-10,14606.0,443,3033.0001399999996,0.0113,5,0,0
28113,Palhoça,4211900.0,2020-08-10,175272.0,2972,1695.6501899999998,0.0118,35,27,1
28167,Santo Amaro da Imperatriz,4215703.0,2020-08-10,23579.0,330,1399.55045,0.0242,8,0,0
28183,São José,4216602.0,2020-08-10,250181.0,3124,1248.69594,0.0186,58,23,7
28195,São Pedro de Alcântara,4217253.0,2020-08-10,5935.0,90,1516.42797,0.0,0,4,0
28227,Águas Mornas,4200606.0,2020-08-10,6559.0,79,1204.4519,0.0127,1,0,0
28240,Antônio Carlos,4201208.0,2020-08-11,8613.0,210,2438.17485,0.0524,11,1,1
28262,Biguaçu,4202305.0,2020-08-11,69486.0,1266,1821.94975,0.019,24,34,1
28314,Florianópolis,4205407.0,2020-08-11,508826.0,4745,932.5388199999999,0.0171,81,48,5
28323,Governador Celso Ramos,4206009.0,2020-08-11,14606.0,470,3217.85568,0.0128,6,27,1
28408,Palhoça,4211900.0,2020-08-11,175272.0,3066,1749.2811199999999,0.0137,42,94,7
28462,Santo Amaro da Imperatriz,4215703.0,2020-08-11,23579.0,339,1437.72001,0.0236,8,9,0
28478,São José,4216602.0,2020-08-11,250181.0,3175,1269.08119,0.0189,60,51,2
28490,São Pedro de Alcântara,4217253.0,2020-08-11,5935.0,94,1583.82477,0.0,0,4,0
28522,Águas Mornas,4200606.0,2020-08-11,6559.0,82,1250.1905800000002,0.0122,1,3,0
28535,Antônio Carlos,4201208.0,2020-08-12,8613.0,218,2531.0577,0.0505,11,8,0
28558,Biguaçu,4202305.0,2020-08-12,69486.0,1341,1929.88516,0.0172,23,75,-1
28610,Florianópolis,4205407.0,2020-08-12,508826.0,4798,942.9549599999999,0.0171,82,53,1
28619,Governador Celso Ramos,4206009.0,2020-08-12,14606.0,489,3347.9392,0.0123,6,19,0
28704,Palhoça,4211900.0,2020-08-12,175272.0,3143,1793.2128300000002,0.0137,43,77,1
28758,Santo Amaro da Imperatriz,4215703.0,2020-08-12,23579.0,344,1458.9253099999999,0.0233,8,5,0
28774,São José,4216602.0,2020-08-12,250181.0,3268,1306.25427,0.0187,61,93,1
28786,São Pedro de Alcântara,4217253.0,2020-08-12,5935.0,95,1600.6739699999998,0.0,0,1,0
28818,Águas Mornas,4200606.0,2020-08-12,6559.0,83,1265.4368,0.0241,2,1,1
28831,Antônio Carlos,4201208.0,2020-08-13,8613.0,221,2565.88877,0.0498,11,3,0
28854,Biguaçu,4202305.0,2020-08-13,69486.0,1375,1978.81588,0.0175,24,34,1
28906,Florianópolis,4205407.0,2020-08-13,508826.0,4842,951.60232,0.0178,86,44,4
28915,Governador Celso Ramos,4206009.0,2020-08-13,14606.0,490,3354.7857,0.0122,6,1,0
29000,Palhoça,4211900.0,2020-08-13,175272.0,3205,1828.58643,0.0134,43,62,0
29054,Santo Amaro da Imperatriz,4215703.0,2020-08-13,23579.0,350,1484.37169,0.0257,9,6,1
29070,São José,4216602.0,2020-08-13,250181.0,3359,1342.62794,0.0182,61,91,0
29082,São Pedro de Alcântara,4217253.0,2020-08-13,5935.0,102,1718.61837,0.0,0,7,0
29115,Águas Mornas,4200606.0,2020-08-13,6559.0,83,1265.4368,0.0241,2,0,0
29128,Antônio Carlos,4201208.0,2020-08-14,8613.0,220,2554.27842,0.05,11,-1,0
29151,Biguaçu,4202305.0,2020-08-14,69486.0,1423,2047.8945399999998,0.0169,24,48,0
29203,Florianópolis,4205407.0,2020-08-14,508826.0,4908,964.57335,0.0181,89,66,3
29212,Governador Celso Ramos,4206009.0,2020-08-14,14606.0,509,3484.86923,0.0118,6,19,0
29297,Palhoça,4211900.0,2020-08-14,175272.0,3284,1873.65923,0.0134,44,79,1
29351,Santo Amaro da Imperatriz,4215703.0,2020-08-14,23579.0,360,1526.78231,0.025,9,10,0
29367,São José,4216602.0,2020-08-14,250181.0,3421,1367.41,0.0187,64,62,3
29379,São Pedro de Alcântara,4217253.0,2020-08-14,5935.0,116,1954.50716,0.0,0,14,0
29412,Águas Mornas,4200606.0,2020-08-14,6559.0,83,1265.4368,0.0241,2,0,0
29425,Antônio Carlos,4201208.0,2020-08-15,8613.0,222,2577.49913,0.0495,11,2,0
29448,Biguaçu,4202305.0,2020-08-15,69486.0,1462,2104.02095,0.0164,24,39,0
29500,Florianópolis,4205407.0,2020-08-15,508826.0,4934,969.68315,0.0182,90,26,1
29509,Governador Celso Ramos,4206009.0,2020-08-15,14606.0,532,3642.33876,0.0113,6,23,0
29594,Palhoça,4211900.0,2020-08-15,175272.0,3309,1887.92277,0.0136,45,25,1
29648,Santo Amaro da Imperatriz,4215703.0,2020-08-15,23579.0,368,1560.7108,0.0245,9,8,0
29664,São José,4216602.0,2020-08-15,250181.0,3462,1383.7981300000001,0.0191,66,41,2
29676,São Pedro de Alcântara,4217253.0,2020-08-15,5935.0,115,1937.6579600000002,0.0,0,-1,0
29709,Águas Mornas,4200606.0,2020-08-15,6559.0,82,1250.1905800000002,0.0244,2,-1,0
29722,Antônio Carlos,4201208.0,2020-08-16,8613.0,224,2600.7198399999997,0.0491,11,2,0
29745,Biguaçu,4202305.0,2020-08-16,69486.0,1466,2109.7775100000003,0.0164,24,4,0
29797,Florianópolis,4205407.0,2020-08-16,508826.0,4965,975.7756099999999,0.0183,91,31,1
29806,Governador Celso Ramos,4206009.0,2020-08-16,14606.0,532,3642.33876,0.0113,6,0,0
29891,Palhoça,4211900.0,2020-08-16,175272.0,3310,1888.49331,0.0139,46,1,1
29945,Santo Amaro da Imperatriz,4215703.0,2020-08-16,23579.0,374,1586.15717,0.0241,9,6,0
29961,São José,4216602.0,2020-08-16,250181.0,3472,1387.7952400000001,0.0193,67,10,1
29973,São Pedro de Alcântara,4217253.0,2020-08-16,5935.0,123,2072.45156,0.0,0,8,0
30006,Águas Mornas,4200606.0,2020-08-16,6559.0,82,1250.1905800000002,0.0244,2,0,0
30019,Antônio Carlos,4201208.0,2020-08-17,8613.0,224,2600.7198399999997,0.0491,11,0,0
30042,Biguaçu,4202305.0,2020-08-17,69486.0,1470,2115.53406,0.0163,24,4,0
30094,Florianópolis,4205407.0,2020-08-17,508826.0,4999,982.4576599999999,0.0192,96,34,5
30103,Governador Celso Ramos,4206009.0,2020-08-17,14606.0,534,3656.0317700000005,0.0131,7,2,1
30188,Palhoça,4211900.0,2020-08-17,175272.0,3338,1904.46848,0.0138,46,28,0
30242,Santo Amaro da Imperatriz,4215703.0,2020-08-17,23579.0,376,1594.6393,0.0266,10,2,1
30258,São José,4216602.0,2020-08-17,250181.0,3536,1413.37672,0.0192,68,64,1
30270,São Pedro de Alcântara,4217253.0,2020-08-17,5935.0,123,2072.45156,0.0,0,0,0
30303,Águas Mornas,4200606.0,2020-08-17,6559.0,83,1265.4368,0.0241,2,1,0
30316,Antônio Carlos,4201208.0,2020-08-18,8613.0,225,2612.3302,0.0489,11,1,0
30339,Biguaçu,4202305.0,2020-08-18,69486.0,1501,2160.14737,0.016,24,31,0
30391,Florianópolis,4205407.0,2020-08-18,508826.0,5071,996.60788,0.0191,97,72,1
30400,Governador Celso Ramos,4206009.0,2020-08-18,14606.0,540,3697.1107799999995,0.013,7,6,0
30485,Palhoça,4211900.0,2020-08-18,175272.0,3425,1954.1056199999998,0.014,48,87,2
30539,Santo Amaro da Imperatriz,4215703.0,2020-08-18,23579.0,379,1607.36248,0.0264,10,3,0
30555,São José,4216602.0,2020-08-18,250181.0,3558,1422.17035,0.0194,69,22,1
30567,São Pedro de Alcântara,4217253.0,2020-08-18,5935.0,126,2122.9991600000003,0.0079,1,3,1
30600,Águas Mornas,4200606.0,2020-08-18,6559.0,83,1265.4368,0.0241,2,0,0
30613,Antônio Carlos,4201208.0,2020-08-19,8613.0,228,2647.16127,0.0482,11,3,0
30636,Biguaçu,4202305.0,2020-08-19,69486.0,1534,2207.63895,0.0156,24,33,0
30688,Florianópolis,4205407.0,2020-08-19,508826.0,5110,1004.2725800000001,0.0196,100,39,3
30697,Governador Celso Ramos,4206009.0,2020-08-19,14606.0,541,3703.9572799999996,0.0129,7,1,0
30782,Palhoça,4211900.0,2020-08-19,175272.0,3488,1990.04975,0.0135,47,63,-1
30836,Santo Amaro da Imperatriz,4215703.0,2020-08-19,23579.0,398,1687.9426600000002,0.0251,10,19,0
30852,São José,4216602.0,2020-08-19,250181.0,3571,1427.36659,0.0193,69,13,0
30864,São Pedro de Alcântara,4217253.0,2020-08-19,5935.0,126,2122.9991600000003,0.0079,1,0,0
30897,Águas Mornas,4200606.0,2020-08-19,6559.0,84,1280.6830300000001,0.0238,2,1,0
30910,Antônio Carlos,4201208.0,2020-08-20,8613.0,229,2658.77162,0.048,11,1,0
30933,Biguaçu,4202305.0,2020-08-20,69486.0,1554,2236.42173,0.0154,24,20,0
30985,Florianópolis,4205407.0,2020-08-20,508826.0,5139,1009.9719699999999,0.0195,100,29,0
30994,Governador Celso Ramos,4206009.0,2020-08-20,14606.0,545,3731.3432799999996,0.0128,7,4,0
31079,Palhoça,4211900.0,2020-08-20,175272.0,3536,2017.43576,0.0133,47,48,0
31133,Santo Amaro da Imperatriz,4215703.0,2020-08-20,23579.0,406,1721.8711600000001,0.0246,10,8,0
31149,São José,4216602.0,2020-08-20,250181.0,3649,1458.54401,0.0195,71,78,2
31161,São Pedro de Alcântara,4217253.0,2020-08-20,5935.0,134,2257.79275,0.0075,1,8,0
31194,Águas Mornas,4200606.0,2020-08-20,6559.0,84,1280.6830300000001,0.0238,2,0,0
31207,Antônio Carlos,4201208.0,2020-08-21,8613.0,230,2670.38198,0.0478,11,1,0
31230,Biguaçu,4202305.0,2020-08-21,69486.0,1561,2246.4957,0.016,25,7,1
31282,Florianópolis,4205407.0,2020-08-21,508826.0,5163,1014.68871,0.0199,103,24,3
31291,Governador Celso Ramos,4206009.0,2020-08-21,14606.0,547,3745.03629,0.0128,7,2,0
31376,Palhoça,4211900.0,2020-08-21,175272.0,3570,2036.83418,0.0132,47,34,0
31430,Santo Amaro da Imperatriz,4215703.0,2020-08-21,23579.0,410,1738.8354,0.0244,10,4,0
31446,São José,4216602.0,2020-08-21,250181.0,3651,1459.34344,0.0194,71,2,0
31458,São Pedro de Alcântara,4217253.0,2020-08-21,5935.0,148,2493.68155,0.0068,1,14,0
31491,Águas Mornas,4200606.0,2020-08-21,6559.0,85,1295.9292599999999,0.0235,2,1,0
31504,Antônio Carlos,4201208.0,2020-08-22,8613.0,230,2670.38198,0.0478,11,0,0
31527,Biguaçu,4202305.0,2020-08-22,69486.0,1571,2260.8870899999997,0.0165,26,10,1
31579,Florianópolis,4205407.0,2020-08-22,508826.0,5190,1019.99505,0.02,104,27,1
31588,Governador Celso Ramos,4206009.0,2020-08-22,14606.0,547,3745.03629,0.0128,7,0,0
31673,Palhoça,4211900.0,2020-08-22,175272.0,3655,2085.33023,0.0129,47,85,0
31727,Santo Amaro da Imperatriz,4215703.0,2020-08-22,23579.0,424,1798.21027,0.0236,10,14,0
31743,São José,4216602.0,2020-08-22,250181.0,3660,1462.94083,0.0194,71,9,0
31755,São Pedro de Alcântara,4217253.0,2020-08-22,5935.0,158,2662.17355,0.0063,1,10,0
31788,Águas Mornas,4200606.0,2020-08-22,6559.0,86,1311.17548,0.0233,2,1,0
31801,Antônio Carlos,4201208.0,2020-08-23,8613.0,230,2670.38198,0.0478,11,0,0
31824,Biguaçu,4202305.0,2020-08-23,69486.0,1576,2268.08278,0.0165,26,5,0
31876,Florianópolis,4205407.0,2020-08-23,508826.0,5203,1022.54995,0.0202,105,13,1
31885,Governador Celso Ramos,4206009.0,2020-08-23,14606.0,548,3751.8827899999997,0.0128,7,1,0
31970,Palhoça,4211900.0,2020-08-23,175272.0,3658,2087.04185,0.0128,47,3,0
32024,Santo Amaro da Imperatriz,4215703.0,2020-08-23,23579.0,425,1802.45133,0.0235,10,1,0
32040,São José,4216602.0,2020-08-23,250181.0,3670,1466.93794,0.0193,71,10,0
32052,São Pedro de Alcântara,4217253.0,2020-08-23,5935.0,158,2662.17355,0.0063,1,0,0
32085,Águas Mornas,4200606.0,2020-08-23,6559.0,86,1311.17548,0.0233,2,0,0
32098,Antônio Carlos,4201208.0,2020-08-24,8613.0,231,2681.99234,0.0476,11,1,0
32121,Biguaçu,4202305.0,2020-08-24,69486.0,1585,2281.03503,0.0164,26,9,0
32173,Florianópolis,4205407.0,2020-08-24,508826.0,5252,1032.17996,0.0202,106,49,1
32182,Governador Celso Ramos,4206009.0,2020-08-24,14606.0,546,3738.18979,0.0128,7,-2,0
32267,Palhoça,4211900.0,2020-08-24,175272.0,3729,2127.55032,0.0126,47,71,0
32321,Santo Amaro da Imperatriz,4215703.0,2020-08-24,23579.0,424,1798.21027,0.0236,10,-1,0
32337,São José,4216602.0,2020-08-24,250181.0,3676,1469.3362,0.0196,72,6,1
32349,São Pedro de Alcântara,4217253.0,2020-08-24,5935.0,161,2712.72115,0.0062,1,3,0
32382,Águas Mornas,4200606.0,2020-08-24,6559.0,88,1341.66794,0.0227,2,2,0
32395,Antônio Carlos,4201208.0,2020-08-25,8613.0,231,2681.99234,0.0476,11,0,0
32418,Biguaçu,4202305.0,2020-08-25,69486.0,1612,2319.89178,0.0186,30,27,4
32470,Florianópolis,4205407.0,2020-08-25,508826.0,5299,1041.41691,0.0204,108,47,2
32479,Governador Celso Ramos,4206009.0,2020-08-25,14606.0,551,3772.42229,0.0127,7,5,0
32564,Palhoça,4211900.0,2020-08-25,175272.0,3742,2134.96737,0.0131,49,13,2
32618,Santo Amaro da Imperatriz,4215703.0,2020-08-25,23579.0,423,1793.9692100000002,0.0236,10,-1,0
32634,São José,4216602.0,2020-08-25,250181.0,3754,1500.5136300000001,0.0197,74,78,2
32646,São Pedro de Alcântara,4217253.0,2020-08-25,5935.0,161,2712.72115,0.0062,1,0,0
32679,Águas Mornas,4200606.0,2020-08-25,6559.0,87,1326.42171,0.023,2,-1,0
32692,Antônio Carlos,4201208.0,2020-08-26,8613.0,231,2681.99234,0.0476,11,0,0
32715,Biguaçu,4202305.0,2020-08-26,69486.0,1621,2332.84403,0.0185,30,9,0
32767,Florianópolis,4205407.0,2020-08-26,508826.0,5335,1048.49202,0.0208,111,36,3
32776,Governador Celso Ramos,4206009.0,2020-08-26,14606.0,549,3758.7292899999998,0.0128,7,-2,0
32861,Palhoça,4211900.0,2020-08-26,175272.0,3784,2158.93012,0.0129,49,42,0
32915,Santo Amaro da Imperatriz,4215703.0,2020-08-26,23579.0,420,1781.2460199999998,0.0238,10,-3,0
32931,São José,4216602.0,2020-08-26,250181.0,3788,1514.1037900000001,0.0201,76,34,2
32943,São Pedro de Alcântara,4217253.0,2020-08-26,5935.0,170,2864.3639399999997,0.0059,1,9,0
32976,Águas Mornas,4200606.0,2020-08-26,6559.0,87,1326.42171,0.023,2,0,0
32989,Antônio Carlos,4201208.0,2020-08-27,8613.0,232,2693.6026899999997,0.0474,11,1,0
33012,Biguaçu,4202305.0,2020-08-27,69486.0,1630,2345.79628,0.0184,30,9,0
33064,Florianópolis,4205407.0,2020-08-27,508826.0,5347,1050.85039,0.0211,113,12,2
33073,Governador Celso Ramos,4206009.0,2020-08-27,14606.0,551,3772.42229,0.0127,7,2,0
33158,Palhoça,4211900.0,2020-08-27,175272.0,3832,2186.31613,0.013,50,48,1
33212,Santo Amaro da Imperatriz,4215703.0,2020-08-27,23579.0,423,1793.9692100000002,0.0236,10,3,0
33228,São José,4216602.0,2020-08-27,250181.0,3816,1525.2956900000001,0.0204,78,28,2
33240,São Pedro de Alcântara,4217253.0,2020-08-27,5935.0,178,2999.1575399999997,0.0056,1,8,0
33273,Águas Mornas,4200606.0,2020-08-27,6559.0,89,1356.91416,0.0225,2,2,0
33286,Antônio Carlos,4201208.0,2020-08-28,8613.0,231,2681.99234,0.0476,11,-1,0
33309,Biguaçu,4202305.0,2020-08-28,69486.0,1635,2352.99197,0.0183,30,5,0
33361,Florianópolis,4205407.0,2020-08-28,508826.0,5383,1057.9255,0.0217,117,36,4
33370,Governador Celso Ramos,4206009.0,2020-08-28,14606.0,552,3779.2687899999996,0.0127,7,1,0
33455,Palhoça,4211900.0,2020-08-28,175272.0,3908,2229.6773,0.0128,50,76,0
