,Unnamed: 0,Cidade,data,confirmados_por_100k,taxa_de_morte
1491,38916,Águas Mornas,2020-09-15,2317.42644,0.0132
1492,38929,Antônio Carlos,2020-09-16,3204.45838,0.0399
1493,38952,Biguaçu,2020-09-16,2833.66434,0.0168
1494,39004,Florianópolis,2020-09-16,2406.12705,0.0105
1495,39013,Governador Celso Ramos,2020-09-16,4511.84445,0.0106
1496,39098,Palhoça,2020-09-16,3247.52385,0.0091
1497,39152,Santo Amaro da Imperatriz,2020-09-16,2701.55647,0.0204
1498,39168,São José,2020-09-16,2693.6498,0.0122
1499,39180,São Pedro de Alcântara,2020-09-16,4684.07751,0.0036
1500,39213,Águas Mornas,2020-09-16,2317.42644,0.0132
1501,39226,Antônio Carlos,2020-09-17,3227.67909,0.0396
1502,39249,Biguaçu,2020-09-17,2837.98175,0.0167
1503,39301,Florianópolis,2020-09-17,2420.27727,0.0106
1504,39310,Governador Celso Ramos,2020-09-17,4532.38395,0.0106
1505,39395,Palhoça,2020-09-17,3257.7936,0.0093
1506,39449,Santo Amaro da Imperatriz,2020-09-17,2693.07435,0.0205
1507,39465,São José,2020-09-17,2707.63967,0.0123
1508,39477,São Pedro de Alcântara,2020-09-17,4599.83151,0.0037
1509,39510,Águas Mornas,2020-09-17,2317.42644,0.0132
1510,39523,Antônio Carlos,2020-09-18,3227.67909,0.0396
1511,39546,Biguaçu,2020-09-18,2846.61658,0.0167
1512,39598,Florianópolis,2020-09-18,2442.28872,0.0105
1513,39607,Governador Celso Ramos,2020-09-18,4539.23045,0.0106
1514,39692,Palhoça,2020-09-18,3271.4866,0.0094
1515,39746,Santo Amaro da Imperatriz,2020-09-18,2693.07435,0.022000000000000002
1516,39762,São José,2020-09-18,2727.6252,0.0123
1517,39774,São Pedro de Alcântara,2020-09-18,4616.680710000001,0.0036
1518,39807,Águas Mornas,2020-09-18,2332.67266,0.0131
1519,39820,Antônio Carlos,2020-09-19,3262.5101600000007,0.0391
1520,39843,Biguaçu,2020-09-19,2861.00797,0.0166
1521,39895,Florianópolis,2020-09-19,2452.11526,0.0104
1522,39904,Governador Celso Ramos,2020-09-19,4566.61646,0.0105
1523,39989,Palhoça,2020-09-19,3289.1734,0.0094
1524,40043,Santo Amaro da Imperatriz,2020-09-19,2701.55647,0.022000000000000002
1525,40059,São José,2020-09-19,2733.62086,0.0123
1526,40071,São Pedro de Alcântara,2020-09-19,4616.680710000001,0.0036
1527,40104,Águas Mornas,2020-09-19,2332.67266,0.0131
1528,40117,Antônio Carlos,2020-09-20,3262.5101600000007,0.0391
1529,40140,Biguaçu,2020-09-20,2871.08194,0.0165
1530,40192,Florianópolis,2020-09-20,2456.2424100000007,0.0104
1531,40201,Governador Celso Ramos,2020-09-20,4559.769960000001,0.0105
1532,40286,Palhoça,2020-09-20,3290.31448,0.0094
1533,40340,Santo Amaro da Imperatriz,2020-09-20,2705.7975300000007,0.0219
1534,40356,São José,2020-09-20,2746.81131,0.0122
1535,40368,São Pedro de Alcântara,2020-09-20,4616.680710000001,0.0036
1536,40401,Águas Mornas,2020-09-20,2332.67266,0.0131
1537,40414,Antônio Carlos,2020-09-21,3262.5101600000007,0.0391
1538,40437,Biguaçu,2020-09-21,2872.52108,0.0165
1539,40489,Florianópolis,2020-09-21,2466.26548,0.0104
1540,40498,Governador Celso Ramos,2020-09-21,4559.769960000001,0.0105
1541,40583,Palhoça,2020-09-21,3296.59044,0.0095
1542,40637,Santo Amaro da Imperatriz,2020-09-21,2710.03859,0.0235
1543,40653,São José,2020-09-21,2752.40726,0.0122
1544,40665,São Pedro de Alcântara,2020-09-21,4734.62511,0.0036
1545,40698,Águas Mornas,2020-09-21,2332.67266,0.0131
1546,40711,Antônio Carlos,2020-09-22,3285.73087,0.0389
1547,40734,Biguaçu,2020-09-22,2888.35161,0.0164
1548,40786,Florianópolis,2020-09-22,2487.49081,0.0104
1549,40795,Governador Celso Ramos,2020-09-22,4566.61646,0.0105
1550,40880,Palhoça,2020-09-22,3316.5594,0.0095
1551,40934,Santo Amaro da Imperatriz,2020-09-22,2710.03859,0.0235
1552,40950,São José,2020-09-22,2760.80118,0.0125
1553,40962,São Pedro de Alcântara,2020-09-22,4751.4743,0.0035
1554,40995,Águas Mornas,2020-09-22,2347.91889,0.013000000000000001
1555,41008,Antônio Carlos,2020-09-23,3297.34123,0.0387
1556,41031,Biguaçu,2020-09-23,2904.18214,0.0164
1557,41083,Florianópolis,2020-09-23,2495.7451100000008,0.0104
1558,41092,Governador Celso Ramos,2020-09-23,4628.23497,0.0104
1559,41177,Palhoça,2020-09-23,3337.66945,0.0094
1560,41231,Santo Amaro da Imperatriz,2020-09-23,2722.7617800000007,0.0234
1561,41247,São José,2020-09-23,2779.58758,0.0124
1562,41259,São Pedro de Alcântara,2020-09-23,4818.8711,0.0035
1563,41292,Águas Mornas,2020-09-23,2332.67266,0.0131
1564,41305,Antônio Carlos,2020-09-24,3297.34123,0.0387
1565,41328,Biguaçu,2020-09-24,2920.012660000001,0.0163
1566,41380,Florianópolis,2020-09-24,2505.17859,0.0104
1567,41389,Governador Celso Ramos,2020-09-24,4655.62098,0.0103
1568,41474,Palhoça,2020-09-24,3345.65704,0.0095
1569,41528,Santo Amaro da Imperatriz,2020-09-24,2722.7617800000007,0.0234
1570,41544,São José,2020-09-24,2790.37977,0.0123
1571,41556,São Pedro de Alcântara,2020-09-24,4818.8711,0.0035
1572,41589,Águas Mornas,2020-09-24,2332.67266,0.0131
1573,41602,Antônio Carlos,2020-09-25,3308.95158,0.0386
1574,41625,Biguaçu,2020-09-25,2932.96491,0.0162
1575,41677,Florianópolis,2020-09-25,2523.84902,0.0104
1576,41686,Governador Celso Ramos,2020-09-25,4662.467479999998,0.0103
1577,41771,Palhoça,2020-09-25,3356.49733,0.0095
1578,41825,Santo Amaro da Imperatriz,2020-09-25,2743.96709,0.0232
1579,41841,São José,2020-09-25,2789.98005,0.0125
1580,41853,São Pedro de Alcântara,2020-09-25,4852.5695,0.0035
1581,41886,Águas Mornas,2020-09-25,2332.67266,0.0131
1582,41899,Antônio Carlos,2020-09-26,3320.56194,0.0385
1583,41922,Biguaçu,2020-09-26,2940.160610000001,0.0162
1584,41974,Florianópolis,2020-09-26,2536.03393,0.0104
1585,41983,Governador Celso Ramos,2020-09-26,4696.69999,0.0102
1586,42068,Palhoça,2020-09-26,3363.9143700000004,0.0097
1587,42122,Santo Amaro da Imperatriz,2020-09-26,2752.44921,0.0231
1588,42138,São José,2020-09-26,2811.96414,0.0124
1589,42150,São Pedro de Alcântara,2020-09-26,4852.5695,0.0035
1590,42183,Águas Mornas,2020-09-26,2332.67266,0.0131
1591,42196,Antônio Carlos,2020-09-27,3320.56194,0.0385
1592,42219,Biguaçu,2020-09-27,2941.59975,0.0161
1593,42271,Florianópolis,2020-09-27,2553.7217,0.0103
1594,42280,Governador Celso Ramos,2020-09-27,4710.39299,0.0102
1595,42365,Palhoça,2020-09-27,3369.61979,0.0097
1596,42419,Santo Amaro da Imperatriz,2020-09-27,2756.6902800000007,0.0231
1597,42435,São José,2020-09-27,2832.74909,0.0123
1598,42447,São Pedro de Alcântara,2020-09-27,4835.7203,0.0035
1599,42480,Águas Mornas,2020-09-27,2332.67266,0.0131
1600,42493,Antônio Carlos,2020-09-28,3332.1723,0.0383
1601,42516,Biguaçu,2020-09-28,2945.91716,0.0161
1602,42568,Florianópolis,2020-09-28,2568.65805,0.0103
1603,42577,Governador Celso Ramos,2020-09-28,4724.08599,0.0101
1604,42662,Palhoça,2020-09-28,3372.4725,0.0096
1605,42716,Santo Amaro da Imperatriz,2020-09-28,2756.6902800000007,0.0231
1606,42732,São José,2020-09-28,2833.54851,0.0123
1607,42744,São Pedro de Alcântara,2020-09-28,4903.1171,0.0034
1608,42777,Águas Mornas,2020-09-28,2332.67266,0.0131
1609,42790,Antônio Carlos,2020-09-29,3332.1723,0.0383
1610,42813,Biguaçu,2020-09-29,2951.67372,0.0166
1611,42865,Florianópolis,2020-09-29,2585.95276,0.0103
1612,42874,Governador Celso Ramos,2020-09-29,4772.0115,0.01
1613,42959,Palhoça,2020-09-29,3378.17792,0.0096
1614,43013,Santo Amaro da Imperatriz,2020-09-29,2790.61877,0.0228
1615,43029,São José,2020-09-29,2857.13144,0.0123
1616,43041,São Pedro de Alcântara,2020-09-29,4903.1171,0.0034
1617,43074,Águas Mornas,2020-09-29,2347.91889,0.013000000000000001
1618,43087,Antônio Carlos,2020-09-30,3332.1723,0.0383
1619,43110,Biguaçu,2020-09-30,2960.30855,0.0165
1620,43162,Florianópolis,2020-09-30,2598.53074,0.0102
1621,43171,Governador Celso Ramos,2020-09-30,4792.55101,0.01
1622,43256,Palhoça,2020-09-30,3404.99338,0.0096
1623,43310,Santo Amaro da Imperatriz,2020-09-30,2794.85983,0.0228
1624,43326,São José,2020-09-30,2891.50655,0.0122
1625,43338,São Pedro de Alcântara,2020-09-30,4919.9663,0.0034
1626,43371,Águas Mornas,2020-09-30,2347.91889,0.013000000000000001
1627,43384,Antônio Carlos,2020-10-01,3378.6137200000007,0.0378
1628,43407,Biguaçu,2020-10-01,2973.2608,0.0165
1629,43459,Florianópolis,2020-10-01,2611.89483,0.0104
1630,43468,Governador Celso Ramos,2020-10-01,4806.24401,0.01
1631,43553,Palhoça,2020-10-01,3435.80264,0.0096
1632,43607,Santo Amaro da Imperatriz,2020-10-01,2811.82408,0.0241
1633,43623,São José,2020-10-01,2933.87587,0.012
1634,43635,São Pedro de Alcântara,2020-10-01,4919.9663,0.0034
1635,43668,Águas Mornas,2020-10-01,2347.91889,0.013000000000000001
1636,43681,Antônio Carlos,2020-10-02,3378.6137200000007,0.0378
1637,43704,Biguaçu,2020-10-02,2990.53047,0.0164
1638,43756,Florianópolis,2020-10-02,2632.92363,0.0102
1639,43765,Governador Celso Ramos,2020-10-02,4826.78351,0.0099
1640,43850,Palhoça,2020-10-02,3452.34835,0.0096
1641,43904,Santo Amaro da Imperatriz,2020-10-02,2816.06514,0.0241
1642,43920,São José,2020-10-02,2961.45591,0.0119
1643,43932,São Pedro de Alcântara,2020-10-02,4936.8155,0.0034
1644,43965,Águas Mornas,2020-10-02,2347.91889,0.013000000000000001
1645,43978,Antônio Carlos,2020-10-03,3378.6137200000007,0.0378
1646,44001,Biguaçu,2020-10-03,2991.96961,0.0164
1647,44053,Florianópolis,2020-10-03,2648.84263,0.0102
1648,44062,Governador Celso Ramos,2020-10-03,4867.8625200000015,0.0098
1649,44147,Palhoça,2020-10-03,3466.04135,0.0095
1650,44201,Santo Amaro da Imperatriz,2020-10-03,2816.06514,0.0241
1651,44217,São José,2020-10-03,3002.6261,0.0118
1652,44229,São Pedro de Alcântara,2020-10-03,4936.8155,0.0034
1653,44262,Águas Mornas,2020-10-03,2347.91889,0.013000000000000001
1654,44275,Antônio Carlos,2020-10-04,3378.6137200000007,0.0378
1655,44298,Biguaçu,2020-10-04,3009.23927,0.0163
1656,44350,Florianópolis,2020-10-04,2677.53613,0.0101
1657,44359,Governador Celso Ramos,2020-10-04,4867.8625200000015,0.0098
1658,44444,Palhoça,2020-10-04,3481.4459799999995,0.0095
1659,44498,Santo Amaro da Imperatriz,2020-10-04,2820.3062,0.0241
1660,44514,São José,2020-10-04,3011.81944,0.0118
1661,44526,São Pedro de Alcântara,2020-10-04,4953.6647,0.0034
1662,44559,Águas Mornas,2020-10-04,2378.41134,0.0128
1663,44572,Antônio Carlos,2020-10-05,3378.6137200000007,0.0378
1664,44595,Biguaçu,2020-10-05,3026.50894,0.0162
1665,44647,Florianópolis,2020-10-05,2703.871260000001,0.0101
1666,44656,Governador Celso Ramos,2020-10-05,4874.70902,0.0098
1667,44741,Palhoça,2020-10-05,3488.86302,0.0095
1668,44795,Santo Amaro da Imperatriz,2020-10-05,2820.3062,0.0241
1669,44811,São José,2020-10-05,3031.40526,0.0117
1670,44823,São Pedro de Alcântara,2020-10-05,4970.5139,0.0034
1671,44856,Águas Mornas,2020-10-05,2424.15002,0.0126
1672,44869,Antônio Carlos,2020-10-06,3378.6137200000007,0.0378
1673,44892,Biguaçu,2020-10-06,3042.33946,0.0161
1674,44944,Florianópolis,2020-10-06,2745.33927,0.01
1675,44953,Governador Celso Ramos,2020-10-06,4970.56004,0.0096
1676,45038,Palhoça,2020-10-06,3538.50016,0.0094
1677,45092,Santo Amaro da Imperatriz,2020-10-06,2849.99364,0.0238
1678,45108,São José,2020-10-06,3098.55664,0.0116
1679,45120,São Pedro de Alcântara,2020-10-06,4953.6647,0.0034
1680,45153,Águas Mornas,2020-10-06,2439.39625,0.0125
1681,45166,Antônio Carlos,2020-10-07,3390.2240799999995,0.0377
1682,45189,Biguaçu,2020-10-07,3069.6831,0.0159
1683,45241,Florianópolis,2020-10-07,2771.28134,0.0099
1684,45250,Governador Celso Ramos,2020-10-07,4977.40655,0.0096
1685,45335,Palhoça,2020-10-07,3568.73887,0.0093
1686,45389,Santo Amaro da Imperatriz,2020-10-07,2849.99364,0.0238
1687,45405,São José,2020-10-07,3173.70224,0.0113
1688,45417,São Pedro de Alcântara,2020-10-07,4953.6647,0.0034
1689,45450,Águas Mornas,2020-10-07,2439.39625,0.0125
1690,45463,Antônio Carlos,2020-10-08,3390.2240799999995,0.0377
1691,45486,Biguaçu,2020-10-08,3091.27018,0.0158
1692,45538,Florianópolis,2020-10-08,2800.9575,0.0098
1693,45547,Governador Celso Ramos,2020-10-08,5011.63905,0.0096
1694,45632,Palhoça,2020-10-08,3618.94655,0.0091
1695,45686,Santo Amaro da Imperatriz,2020-10-08,2871.19895,0.0236
1696,45702,São José,2020-10-08,3254.04407,0.0111
1697,45714,São Pedro de Alcântara,2020-10-08,4953.6647,0.0034
1698,45747,Águas Mornas,2020-10-08,2454.64248,0.0124
1699,45760,Antônio Carlos,2020-10-09,3459.886220000001,0.0369
1700,45783,Biguaçu,2020-10-09,3150.27488,0.0155
1701,45835,Florianópolis,2020-10-09,2837.3157,0.0096
1702,45844,Governador Celso Ramos,2020-10-09,5114.33657,0.0094
1703,45929,Palhoça,2020-10-09,3650.32635,0.0091
1704,45983,Santo Amaro da Imperatriz,2020-10-09,2943.297,0.0216
1705,45999,São José,2020-10-09,3335.18533,0.0104
1706,46011,São Pedro de Alcântara,2020-10-09,4970.5139,0.0034
1707,46044,Águas Mornas,2020-10-09,2469.8887,0.0123
1708,46057,Antônio Carlos,2020-10-10,3494.71729,0.0365
1709,46080,Biguaçu,2020-10-10,3170.42282,0.0154
1710,46132,Florianópolis,2020-10-10,2865.61614,0.0095
1711,46141,Governador Celso Ramos,2020-10-10,5162.26208,0.0093
1712,46226,Palhoça,2020-10-10,3676.57127,0.009000000000000001
1713,46280,Santo Amaro da Imperatriz,2020-10-10,2951.77913,0.023
1714,46296,São José,2020-10-10,3391.94423,0.0106
1715,46308,São Pedro de Alcântara,2020-10-10,4970.5139,0.0034
1716,46341,Águas Mornas,2020-10-10,2485.13493,0.0123
1717,46354,Antônio Carlos,2020-10-11,3494.71729,0.0365
1718,46377,Biguaçu,2020-10-11,3176.17937,0.0154
1719,46429,Florianópolis,2020-10-11,2897.45414,0.0094
1720,46438,Governador Celso Ramos,2020-10-11,5169.10859,0.0093
1721,46523,Palhoça,2020-10-11,3698.25186,0.0089
1722,46577,Santo Amaro da Imperatriz,2020-10-11,2951.77913,0.023
1723,46593,São José,2020-10-11,3445.10574,0.0104
1724,46605,São Pedro de Alcântara,2020-10-11,4970.5139,0.0034
1725,46638,Águas Mornas,2020-10-11,2485.13493,0.0123
1726,46651,Antônio Carlos,2020-10-12,3529.54836,0.0362
1727,46674,Biguaçu,2020-10-12,3203.523010000001,0.0153
1728,46726,Florianópolis,2020-10-12,2936.170710000001,0.0092
1729,46735,Governador Celso Ramos,2020-10-12,5182.80159,0.0092
1730,46820,Palhoça,2020-10-12,3755.30604,0.0088
1731,46874,Santo Amaro da Imperatriz,2020-10-12,2956.02019,0.023
1732,46890,São José,2020-10-12,3449.10285,0.0104
1733,46902,São Pedro de Alcântara,2020-10-12,4970.5139,0.0034
1734,46935,Águas Mornas,2020-10-12,2485.13493,0.0123
1735,46948,Antônio Carlos,2020-10-13,3541.15871,0.0361
1736,46971,Biguaçu,2020-10-13,3252.45373,0.015
1737,47023,Florianópolis,2020-10-13,2943.44236,0.0093
1738,47032,Governador Celso Ramos,2020-10-13,5196.49459,0.0092
1739,47117,Palhoça,2020-10-13,3758.15875,0.0088
1740,47171,Santo Amaro da Imperatriz,2020-10-13,2960.26125,0.0229
1741,47187,São José,2020-10-13,3478.68143,0.0105
1742,47199,São Pedro de Alcântara,2020-10-13,4970.5139,0.0034
1743,47232,Águas Mornas,2020-10-13,2485.13493,0.0123
1744,47245,Antônio Carlos,2020-10-14,3575.98978,0.0357
1745,47268,Biguaçu,2020-10-14,3271.16254,0.015
1746,47320,Florianópolis,2020-10-14,2992.57506,0.0091
1747,47329,Governador Celso Ramos,2020-10-14,5217.0341,0.0092
1748,47414,Palhoça,2020-10-14,3786.68584,0.0087
1749,47468,Santo Amaro da Imperatriz,2020-10-14,2972.98444,0.0228
1750,47484,São José,2020-10-14,3583.0059,0.0104
1751,47496,São Pedro de Alcântara,2020-10-14,4970.5139,0.0068
1752,47529,Águas Mornas,2020-10-14,2500.381160000001,0.0122
1753,47542,Antônio Carlos,2020-10-15,3587.60014,0.0356
1754,47565,Biguaçu,2020-10-15,3333.04551,0.0147
1755,47617,Florianópolis,2020-10-15,3018.51714,0.0091
1756,47626,Governador Celso Ramos,2020-10-15,5251.2666,0.0091
1757,47711,Palhoça,2020-10-15,3812.93076,0.0087
1758,47765,Santo Amaro da Imperatriz,2020-10-15,3040.84143,0.0223
1759,47781,São José,2020-10-15,3688.92922,0.0101
1760,47793,São Pedro de Alcântara,2020-10-15,5054.7599,0.0067
1761,47826,Águas Mornas,2020-10-15,2607.10474,0.0117
1762,47839,Antônio Carlos,2020-10-16,3645.65192,0.035
1763,47862,Biguaçu,2020-10-16,3363.26742,0.015
1764,47914,Florianópolis,2020-10-16,3059.78861,0.009000000000000001
1765,47923,Governador Celso Ramos,2020-10-16,5292.34561,0.0091
1766,48008,Palhoça,2020-10-16,3869.98494,0.0086
1767,48062,Santo Amaro da Imperatriz,2020-10-16,3087.493110000001,0.022000000000000002
1768,48078,São José,2020-10-16,3807.24356,0.0099
1769,48090,São Pedro de Alcântara,2020-10-16,5054.7599,0.0067
1770,48123,Águas Mornas,2020-10-16,2652.84342,0.0115
1771,48136,Antônio Carlos,2020-10-17,3692.09335,0.0346
1772,48159,Biguaçu,2020-10-17,3419.3938299999995,0.0147
1773,48211,Florianópolis,2020-10-17,3162.37771,0.0087
1774,48220,Governador Celso Ramos,2020-10-17,5340.27112,0.009000000000000001
1775,48305,Palhoça,2020-10-17,3940.16158,0.0084
1776,48359,Santo Amaro da Imperatriz,2020-10-17,3206.24284,0.0212
1777,48375,São José,2020-10-17,3907.57092,0.0096
1778,48387,São Pedro de Alcântara,2020-10-17,5054.7599,0.0067
1779,48420,Águas Mornas,2020-10-17,2759.56701,0.011000000000000001
1780,48433,Antônio Carlos,2020-10-18,3750.14513,0.0341
1781,48456,Biguaçu,2020-10-18,3456.81144,0.0146
1782,48508,Florianópolis,2020-10-18,3184.38916,0.0086
1783,48517,Governador Celso Ramos,2020-10-18,5353.9641200000015,0.009000000000000001
1784,48602,Palhoça,2020-10-18,3946.43754,0.0084
1785,48656,Santo Amaro da Imperatriz,2020-10-18,3206.24284,0.0212
1786,48672,São José,2020-10-18,3914.76571,0.0096
1787,48684,São Pedro de Alcântara,2020-10-18,5071.6091,0.0066
1788,48717,Águas Mornas,2020-10-18,2759.56701,0.011000000000000001
1789,48730,Antônio Carlos,2020-10-19,3761.75549,0.034
1790,48753,Biguaçu,2020-10-19,3461.1288600000007,0.0146
1791,48805,Florianópolis,2020-10-19,3224.87452,0.0086
1792,48814,Governador Celso Ramos,2020-10-19,5340.27112,0.009000000000000001
1793,48899,Palhoça,2020-10-19,4040.00639,0.0082
1794,48953,Santo Amaro da Imperatriz,2020-10-19,3240.17134,0.0209
1795,48969,São José,2020-10-19,3938.74835,0.0095
1796,48981,São Pedro de Alcântara,2020-10-19,5189.5535,0.0065
1797,49014,Águas Mornas,2020-10-19,2820.55191,0.0108
1798,49027,Antônio Carlos,2020-10-20,3773.36584,0.0338
1799,49050,Biguaçu,2020-10-20,3551.794610000001,0.0142
1800,49102,Florianópolis,2020-10-20,3307.614,0.0085
1801,49111,Governador Celso Ramos,2020-10-20,5353.9641200000015,0.009000000000000001
1802,49196,Palhoça,2020-10-20,4098.20165,0.0082
1803,49250,Santo Amaro da Imperatriz,2020-10-20,3265.61771,0.0208
1804,49266,São José,2020-10-20,3985.9142,0.0094
1805,49278,São Pedro de Alcântara,2020-10-20,5189.5535,0.0065
1806,49311,Águas Mornas,2020-10-20,2835.79814,0.0108
1807,49324,Antônio Carlos,2020-10-21,3773.36584,0.0338
1808,49347,Biguaçu,2020-10-21,3630.94724,0.0139
1809,49399,Florianópolis,2020-10-21,3326.480960000001,0.0084
1810,49408,Governador Celso Ramos,2020-10-21,5367.65713,0.0089
1811,49493,Palhoça,2020-10-21,4125.01712,0.0084
1812,49547,Santo Amaro da Imperatriz,2020-10-21,3346.19789,0.0203
1813,49563,São José,2020-10-21,4001.1032,0.0094
1814,49575,São Pedro de Alcântara,2020-10-21,5223.2519,0.0065
1815,49608,Águas Mornas,2020-10-21,2851.04437,0.0107
1816,49621,Antônio Carlos,2020-10-22,3854.63834,0.0331
1817,49644,Biguaçu,2020-10-22,3746.07835,0.0134
1818,49696,Florianópolis,2020-10-22,3428.87352,0.0083
1819,49705,Governador Celso Ramos,2020-10-22,5374.503629999998,0.0089
1820,49790,Palhoça,2020-10-22,4247.6836,0.0082
1821,49844,Santo Amaro da Imperatriz,2020-10-22,3409.8138200000008,0.0211
1822,49860,São José,2020-10-22,4067.05545,0.0092
1823,49872,São Pedro de Alcântara,2020-10-22,5223.2519,0.0065
1824,49905,Águas Mornas,2020-10-22,2927.2755,0.0104
1825,49918,Antônio Carlos,2020-10-23,4028.79368,0.0317
1826,49941,Biguaçu,2020-10-23,3813.71787,0.0132
1827,49993,Florianópolis,2020-10-23,3482.32991,0.0082
1828,50002,Governador Celso Ramos,2020-10-23,5395.04313,0.0102
1829,50087,Palhoça,2020-10-23,4300.74399,0.0081
1830,50141,Santo Amaro da Imperatriz,2020-10-23,3554.0099200000004,0.0203
1831,50157,São José,2020-10-23,4143.79989,0.0091
1832,50169,São Pedro de Alcântara,2020-10-23,5442.29149,0.0062
1833,50202,Águas Mornas,2020-10-23,3140.72267,0.0097
1834,50215,Antônio Carlos,2020-10-24,4040.40404,0.0316
1835,50238,Biguaçu,2020-10-24,3879.91826,0.013000000000000001
1836,50290,Florianópolis,2020-10-24,3526.7458799999995,0.0082
1837,50299,Governador Celso Ramos,2020-10-24,5456.66165,0.01
1838,50384,Palhoça,2020-10-24,4328.70053,0.008
1839,50438,Santo Amaro da Imperatriz,2020-10-24,3668.5186,0.0197
1840,50454,São José,2020-10-24,4229.73767,0.009000000000000001
1841,50466,São Pedro de Alcântara,2020-10-24,5560.23589,0.0061
1842,50499,Águas Mornas,2020-10-24,3216.9538,0.0095
1843,50512,Antônio Carlos,2020-10-25,4144.89725,0.0308
1844,50535,Biguaçu,2020-10-25,3901.50534,0.0129
1845,50587,Florianópolis,2020-10-25,3560.745720000001,0.0081
1846,50596,Governador Celso Ramos,2020-10-25,5463.50815,0.01
1847,50681,Palhoça,2020-10-25,4411.42909,0.0079
1848,50735,Santo Amaro da Imperatriz,2020-10-25,3677.0007200000014,0.0196
