,city,city_ibge_code,date,new_confirmed,new_deaths,latitude,longitude
3943,Águas Mornas,4200606.0,2020-05-06,0,0,-27.6963,-48.8243
3948,Antônio Carlos,4201208.0,2020-05-07,0,0,-27.5191,-48.766000000000005
3963,Biguaçu,4202305.0,2020-05-07,-1,0,-27.496,-48.6598
3984,Florianópolis,4205407.0,2020-05-07,-4,0,-27.5945,-48.5477
3990,Governador Celso Ramos,4206009.0,2020-05-07,0,0,-27.3172,-48.5576
4035,Palhoça,4211900.0,2020-05-07,0,0,-27.6455,-48.6697
4066,Santo Amaro da Imperatriz,4215703.0,2020-05-07,0,0,-27.6852,-48.7813
4076,São José,4216602.0,2020-05-07,2,0,-27.6136,-48.6366
4105,Águas Mornas,4200606.0,2020-05-07,0,0,-27.6963,-48.8243
4110,Antônio Carlos,4201208.0,2020-05-08,0,0,-27.5191,-48.766000000000005
4125,Biguaçu,4202305.0,2020-05-08,0,0,-27.496,-48.6598
4147,Florianópolis,4205407.0,2020-05-08,2,0,-27.5945,-48.5477
4153,Governador Celso Ramos,4206009.0,2020-05-08,0,0,-27.3172,-48.5576
4198,Palhoça,4211900.0,2020-05-08,0,0,-27.6455,-48.6697
4229,Santo Amaro da Imperatriz,4215703.0,2020-05-08,0,0,-27.6852,-48.7813
4240,São José,4216602.0,2020-05-08,6,0,-27.6136,-48.6366
4269,Águas Mornas,4200606.0,2020-05-08,0,0,-27.6963,-48.8243
4274,Antônio Carlos,4201208.0,2020-05-09,0,0,-27.5191,-48.766000000000005
4289,Biguaçu,4202305.0,2020-05-09,0,0,-27.496,-48.6598
4311,Florianópolis,4205407.0,2020-05-09,14,0,-27.5945,-48.5477
4317,Governador Celso Ramos,4206009.0,2020-05-09,0,0,-27.3172,-48.5576
4362,Palhoça,4211900.0,2020-05-09,2,0,-27.6455,-48.6697
4393,Santo Amaro da Imperatriz,4215703.0,2020-05-09,0,0,-27.6852,-48.7813
4404,São José,4216602.0,2020-05-09,-1,0,-27.6136,-48.6366
4433,Águas Mornas,4200606.0,2020-05-09,0,0,-27.6963,-48.8243
4438,Antônio Carlos,4201208.0,2020-05-10,0,0,-27.5191,-48.766000000000005
4453,Biguaçu,4202305.0,2020-05-10,0,0,-27.496,-48.6598
4475,Florianópolis,4205407.0,2020-05-10,-1,0,-27.5945,-48.5477
4481,Governador Celso Ramos,4206009.0,2020-05-10,0,0,-27.3172,-48.5576
4527,Palhoça,4211900.0,2020-05-10,3,0,-27.6455,-48.6697
4560,Santo Amaro da Imperatriz,4215703.0,2020-05-10,0,0,-27.6852,-48.7813
4571,São José,4216602.0,2020-05-10,1,0,-27.6136,-48.6366
4600,Águas Mornas,4200606.0,2020-05-10,0,0,-27.6963,-48.8243
4606,Antônio Carlos,4201208.0,2020-05-11,0,0,-27.5191,-48.766000000000005
4621,Biguaçu,4202305.0,2020-05-11,0,0,-27.496,-48.6598
4643,Florianópolis,4205407.0,2020-05-11,6,0,-27.5945,-48.5477
4649,Governador Celso Ramos,4206009.0,2020-05-11,0,0,-27.3172,-48.5576
4696,Palhoça,4211900.0,2020-05-11,0,0,-27.6455,-48.6697
4729,Santo Amaro da Imperatriz,4215703.0,2020-05-11,0,0,-27.6852,-48.7813
4740,São José,4216602.0,2020-05-11,1,0,-27.6136,-48.6366
4769,Águas Mornas,4200606.0,2020-05-11,0,0,-27.6963,-48.8243
4775,Antônio Carlos,4201208.0,2020-05-12,0,0,-27.5191,-48.766000000000005
4790,Biguaçu,4202305.0,2020-05-12,0,0,-27.496,-48.6598
4812,Florianópolis,4205407.0,2020-05-12,6,0,-27.5945,-48.5477
4818,Governador Celso Ramos,4206009.0,2020-05-12,0,0,-27.3172,-48.5576
4866,Palhoça,4211900.0,2020-05-12,0,0,-27.6455,-48.6697
4899,Santo Amaro da Imperatriz,4215703.0,2020-05-12,0,0,-27.6852,-48.7813
4910,São José,4216602.0,2020-05-12,0,0,-27.6136,-48.6366
4939,Águas Mornas,4200606.0,2020-05-12,0,0,-27.6963,-48.8243
4945,Antônio Carlos,4201208.0,2020-05-13,0,0,-27.5191,-48.766000000000005
4960,Biguaçu,4202305.0,2020-05-13,1,0,-27.496,-48.6598
4982,Florianópolis,4205407.0,2020-05-13,9,0,-27.5945,-48.5477
4988,Governador Celso Ramos,4206009.0,2020-05-13,0,0,-27.3172,-48.5576
5038,Palhoça,4211900.0,2020-05-13,4,0,-27.6455,-48.6697
5071,Santo Amaro da Imperatriz,4215703.0,2020-05-13,0,0,-27.6852,-48.7813
5082,São José,4216602.0,2020-05-13,1,0,-27.6136,-48.6366
5111,Águas Mornas,4200606.0,2020-05-13,0,0,-27.6963,-48.8243
5118,Antônio Carlos,4201208.0,2020-05-14,1,0,-27.5191,-48.766000000000005
5133,Biguaçu,4202305.0,2020-05-14,0,0,-27.496,-48.6598
5157,Florianópolis,4205407.0,2020-05-14,45,0,-27.5945,-48.5477
5163,Governador Celso Ramos,4206009.0,2020-05-14,0,0,-27.3172,-48.5576
5213,Palhoça,4211900.0,2020-05-14,5,0,-27.6455,-48.6697
5246,Santo Amaro da Imperatriz,4215703.0,2020-05-14,-1,0,-27.6852,-48.7813
5257,São José,4216602.0,2020-05-14,10,0,-27.6136,-48.6366
5287,Águas Mornas,4200606.0,2020-05-14,1,0,-27.6963,-48.8243
5294,Antônio Carlos,4201208.0,2020-05-15,0,0,-27.5191,-48.766000000000005
5309,Biguaçu,4202305.0,2020-05-15,3,0,-27.496,-48.6598
5333,Florianópolis,4205407.0,2020-05-15,14,0,-27.5945,-48.5477
5339,Governador Celso Ramos,4206009.0,2020-05-15,0,0,-27.3172,-48.5576
5390,Palhoça,4211900.0,2020-05-15,3,0,-27.6455,-48.6697
5423,Santo Amaro da Imperatriz,4215703.0,2020-05-15,1,0,-27.6852,-48.7813
5434,São José,4216602.0,2020-05-15,5,0,-27.6136,-48.6366
5464,Águas Mornas,4200606.0,2020-05-15,0,0,-27.6963,-48.8243
5471,Antônio Carlos,4201208.0,2020-05-16,-1,0,-27.5191,-48.766000000000005
5486,Biguaçu,4202305.0,2020-05-16,0,0,-27.496,-48.6598
5510,Florianópolis,4205407.0,2020-05-16,7,0,-27.5945,-48.5477
5516,Governador Celso Ramos,4206009.0,2020-05-16,0,0,-27.3172,-48.5576
5567,Palhoça,4211900.0,2020-05-16,1,0,-27.6455,-48.6697
5600,Santo Amaro da Imperatriz,4215703.0,2020-05-16,-1,0,-27.6852,-48.7813
5611,São José,4216602.0,2020-05-16,6,0,-27.6136,-48.6366
5642,Águas Mornas,4200606.0,2020-05-16,0,0,-27.6963,-48.8243
5649,Antônio Carlos,4201208.0,2020-05-17,0,0,-27.5191,-48.766000000000005
5665,Biguaçu,4202305.0,2020-05-17,1,0,-27.496,-48.6598
5689,Florianópolis,4205407.0,2020-05-17,0,0,-27.5945,-48.5477
5695,Governador Celso Ramos,4206009.0,2020-05-17,0,0,-27.3172,-48.5576
5747,Palhoça,4211900.0,2020-05-17,2,0,-27.6455,-48.6697
5780,Santo Amaro da Imperatriz,4215703.0,2020-05-17,0,0,-27.6852,-48.7813
5791,São José,4216602.0,2020-05-17,0,0,-27.6136,-48.6366
5822,Águas Mornas,4200606.0,2020-05-17,0,0,-27.6963,-48.8243
5830,Antônio Carlos,4201208.0,2020-05-18,0,0,-27.5191,-48.766000000000005
5846,Biguaçu,4202305.0,2020-05-18,1,0,-27.496,-48.6598
5871,Florianópolis,4205407.0,2020-05-18,22,0,-27.5945,-48.5477
5877,Governador Celso Ramos,4206009.0,2020-05-18,0,0,-27.3172,-48.5576
5929,Palhoça,4211900.0,2020-05-18,7,0,-27.6455,-48.6697
5964,Santo Amaro da Imperatriz,4215703.0,2020-05-18,0,0,-27.6852,-48.7813
5975,São José,4216602.0,2020-05-18,0,0,-27.6136,-48.6366
6006,Águas Mornas,4200606.0,2020-05-18,0,0,-27.6963,-48.8243
6014,Antônio Carlos,4201208.0,2020-05-19,0,0,-27.5191,-48.766000000000005
6030,Biguaçu,4202305.0,2020-05-19,0,0,-27.496,-48.6598
6055,Florianópolis,4205407.0,2020-05-19,24,0,-27.5945,-48.5477
6061,Governador Celso Ramos,4206009.0,2020-05-19,0,0,-27.3172,-48.5576
6115,Palhoça,4211900.0,2020-05-19,4,0,-27.6455,-48.6697
6150,Santo Amaro da Imperatriz,4215703.0,2020-05-19,0,0,-27.6852,-48.7813
6161,São José,4216602.0,2020-05-19,8,0,-27.6136,-48.6366
6192,Águas Mornas,4200606.0,2020-05-19,0,0,-27.6963,-48.8243
6200,Antônio Carlos,4201208.0,2020-05-20,0,0,-27.5191,-48.766000000000005
6216,Biguaçu,4202305.0,2020-05-20,0,0,-27.496,-48.6598
6241,Florianópolis,4205407.0,2020-05-20,5,0,-27.5945,-48.5477
6247,Governador Celso Ramos,4206009.0,2020-05-20,0,0,-27.3172,-48.5576
6301,Palhoça,4211900.0,2020-05-20,2,0,-27.6455,-48.6697
6336,Santo Amaro da Imperatriz,4215703.0,2020-05-20,1,0,-27.6852,-48.7813
6347,São José,4216602.0,2020-05-20,1,0,-27.6136,-48.6366
6379,Águas Mornas,4200606.0,2020-05-20,0,0,-27.6963,-48.8243
6387,Antônio Carlos,4201208.0,2020-05-21,0,0,-27.5191,-48.766000000000005
6403,Biguaçu,4202305.0,2020-05-21,0,0,-27.496,-48.6598
6428,Florianópolis,4205407.0,2020-05-21,1,0,-27.5945,-48.5477
6434,Governador Celso Ramos,4206009.0,2020-05-21,0,0,-27.3172,-48.5576
6489,Palhoça,4211900.0,2020-05-21,8,0,-27.6455,-48.6697
6524,Santo Amaro da Imperatriz,4215703.0,2020-05-21,0,0,-27.6852,-48.7813
6535,São José,4216602.0,2020-05-21,0,1,-27.6136,-48.6366
6567,Águas Mornas,4200606.0,2020-05-21,0,0,-27.6963,-48.8243
6575,Antônio Carlos,4201208.0,2020-05-22,-3,0,-27.5191,-48.766000000000005
6591,Biguaçu,4202305.0,2020-05-22,3,0,-27.496,-48.6598
6616,Florianópolis,4205407.0,2020-05-22,180,0,-27.5945,-48.5477
6622,Governador Celso Ramos,4206009.0,2020-05-22,3,0,-27.3172,-48.5576
6678,Palhoça,4211900.0,2020-05-22,11,0,-27.6455,-48.6697
6714,Santo Amaro da Imperatriz,4215703.0,2020-05-22,0,0,-27.6852,-48.7813
6725,São José,4216602.0,2020-05-22,25,0,-27.6136,-48.6366
6758,Águas Mornas,4200606.0,2020-05-22,0,0,-27.6963,-48.8243
6766,Antônio Carlos,4201208.0,2020-05-23,0,0,-27.5191,-48.766000000000005
6782,Biguaçu,4202305.0,2020-05-23,0,0,-27.496,-48.6598
6810,Florianópolis,4205407.0,2020-05-23,-71,1,-27.5945,-48.5477
6816,Governador Celso Ramos,4206009.0,2020-05-23,0,0,-27.3172,-48.5576
6875,Palhoça,4211900.0,2020-05-23,10,0,-27.6455,-48.6697
6911,Santo Amaro da Imperatriz,4215703.0,2020-05-23,0,0,-27.6852,-48.7813
6923,São José,4216602.0,2020-05-23,4,0,-27.6136,-48.6366
6957,Águas Mornas,4200606.0,2020-05-23,0,0,-27.6963,-48.8243
6965,Antônio Carlos,4201208.0,2020-05-24,0,0,-27.5191,-48.766000000000005
6981,Biguaçu,4202305.0,2020-05-24,0,0,-27.496,-48.6598
7009,Florianópolis,4205407.0,2020-05-24,10,0,-27.5945,-48.5477
7015,Governador Celso Ramos,4206009.0,2020-05-24,0,0,-27.3172,-48.5576
7074,Palhoça,4211900.0,2020-05-24,0,0,-27.6455,-48.6697
7111,Santo Amaro da Imperatriz,4215703.0,2020-05-24,0,0,-27.6852,-48.7813
7123,São José,4216602.0,2020-05-24,-5,0,-27.6136,-48.6366
7157,Águas Mornas,4200606.0,2020-05-24,0,0,-27.6963,-48.8243
7165,Antônio Carlos,4201208.0,2020-05-25,0,0,-27.5191,-48.766000000000005
7181,Biguaçu,4202305.0,2020-05-25,1,0,-27.496,-48.6598
7209,Florianópolis,4205407.0,2020-05-25,-16,0,-27.5945,-48.5477
7215,Governador Celso Ramos,4206009.0,2020-05-25,0,0,-27.3172,-48.5576
7275,Palhoça,4211900.0,2020-05-25,3,0,-27.6455,-48.6697
7313,Santo Amaro da Imperatriz,4215703.0,2020-05-25,0,0,-27.6852,-48.7813
7325,São José,4216602.0,2020-05-25,-3,0,-27.6136,-48.6366
7359,Águas Mornas,4200606.0,2020-05-25,0,0,-27.6963,-48.8243
7369,Antônio Carlos,4201208.0,2020-05-26,1,0,-27.5191,-48.766000000000005
7385,Biguaçu,4202305.0,2020-05-26,0,0,-27.496,-48.6598
7414,Florianópolis,4205407.0,2020-05-26,-6,0,-27.5945,-48.5477
7420,Governador Celso Ramos,4206009.0,2020-05-26,1,0,-27.3172,-48.5576
7481,Palhoça,4211900.0,2020-05-26,7,0,-27.6455,-48.6697
7519,Santo Amaro da Imperatriz,4215703.0,2020-05-26,0,0,-27.6852,-48.7813
7531,São José,4216602.0,2020-05-26,-10,0,-27.6136,-48.6366
7566,Águas Mornas,4200606.0,2020-05-26,0,0,-27.6963,-48.8243
7576,Antônio Carlos,4201208.0,2020-05-27,1,0,-27.5191,-48.766000000000005
7592,Biguaçu,4202305.0,2020-05-27,0,0,-27.496,-48.6598
7622,Florianópolis,4205407.0,2020-05-27,6,0,-27.5945,-48.5477
7628,Governador Celso Ramos,4206009.0,2020-05-27,1,0,-27.3172,-48.5576
7689,Palhoça,4211900.0,2020-05-27,0,0,-27.6455,-48.6697
7727,Santo Amaro da Imperatriz,4215703.0,2020-05-27,1,0,-27.6852,-48.7813
7739,São José,4216602.0,2020-05-27,-1,0,-27.6136,-48.6366
7776,Águas Mornas,4200606.0,2020-05-27,0,0,-27.6963,-48.8243
7786,Antônio Carlos,4201208.0,2020-05-28,0,0,-27.5191,-48.766000000000005
7803,Biguaçu,4202305.0,2020-05-28,1,0,-27.496,-48.6598
7834,Florianópolis,4205407.0,2020-05-28,13,0,-27.5945,-48.5477
7840,Governador Celso Ramos,4206009.0,2020-05-28,0,0,-27.3172,-48.5576
7903,Palhoça,4211900.0,2020-05-28,12,0,-27.6455,-48.6697
7944,Santo Amaro da Imperatriz,4215703.0,2020-05-28,0,0,-27.6852,-48.7813
7956,São José,4216602.0,2020-05-28,5,0,-27.6136,-48.6366
7993,Águas Mornas,4200606.0,2020-05-28,0,0,-27.6963,-48.8243
8004,Antônio Carlos,4201208.0,2020-05-29,3,0,-27.5191,-48.766000000000005
8021,Biguaçu,4202305.0,2020-05-29,-1,0,-27.496,-48.6598
8053,Florianópolis,4205407.0,2020-05-29,3,0,-27.5945,-48.5477
8059,Governador Celso Ramos,4206009.0,2020-05-29,1,0,-27.3172,-48.5576
8123,Palhoça,4211900.0,2020-05-29,10,0,-27.6455,-48.6697
8164,Santo Amaro da Imperatriz,4215703.0,2020-05-29,0,0,-27.6852,-48.7813
8176,São José,4216602.0,2020-05-29,3,0,-27.6136,-48.6366
8214,Águas Mornas,4200606.0,2020-05-29,0,0,-27.6963,-48.8243
8225,Antônio Carlos,4201208.0,2020-05-30,1,0,-27.5191,-48.766000000000005
8242,Biguaçu,4202305.0,2020-05-30,1,0,-27.496,-48.6598
8274,Florianópolis,4205407.0,2020-05-30,13,0,-27.5945,-48.5477
8280,Governador Celso Ramos,4206009.0,2020-05-30,1,0,-27.3172,-48.5576
8345,Palhoça,4211900.0,2020-05-30,-5,0,-27.6455,-48.6697
8388,Santo Amaro da Imperatriz,4215703.0,2020-05-30,-1,0,-27.6852,-48.7813
8400,São José,4216602.0,2020-05-30,-13,0,-27.6136,-48.6366
8439,Águas Mornas,4200606.0,2020-05-30,0,0,-27.6963,-48.8243
8450,Antônio Carlos,4201208.0,2020-05-31,1,0,-27.5191,-48.766000000000005
8467,Biguaçu,4202305.0,2020-05-31,4,0,-27.496,-48.6598
8501,Florianópolis,4205407.0,2020-05-31,22,0,-27.5945,-48.5477
8507,Governador Celso Ramos,4206009.0,2020-05-31,0,0,-27.3172,-48.5576
8572,Palhoça,4211900.0,2020-05-31,12,0,-27.6455,-48.6697
8615,Santo Amaro da Imperatriz,4215703.0,2020-05-31,3,0,-27.6852,-48.7813
8627,São José,4216602.0,2020-05-31,20,0,-27.6136,-48.6366
8666,Águas Mornas,4200606.0,2020-05-31,0,0,-27.6963,-48.8243
8677,Antônio Carlos,4201208.0,2020-06-01,0,0,-27.5191,-48.766000000000005
8694,Biguaçu,4202305.0,2020-06-01,2,0,-27.496,-48.6598
8728,Florianópolis,4205407.0,2020-06-01,8,0,-27.5945,-48.5477
8735,Governador Celso Ramos,4206009.0,2020-06-01,0,0,-27.3172,-48.5576
8800,Palhoça,4211900.0,2020-06-01,20,0,-27.6455,-48.6697
8843,Santo Amaro da Imperatriz,4215703.0,2020-06-01,0,0,-27.6852,-48.7813
8856,São José,4216602.0,2020-06-01,1,0,-27.6136,-48.6366
8895,Águas Mornas,4200606.0,2020-06-01,0,0,-27.6963,-48.8243
8906,Antônio Carlos,4201208.0,2020-06-02,0,0,-27.5191,-48.766000000000005
8923,Biguaçu,4202305.0,2020-06-02,3,0,-27.496,-48.6598
8958,Florianópolis,4205407.0,2020-06-02,10,0,-27.5945,-48.5477
8965,Governador Celso Ramos,4206009.0,2020-06-02,0,0,-27.3172,-48.5576
9030,Palhoça,4211900.0,2020-06-02,3,0,-27.6455,-48.6697
9073,Santo Amaro da Imperatriz,4215703.0,2020-06-02,0,0,-27.6852,-48.7813
9086,São José,4216602.0,2020-06-02,5,0,-27.6136,-48.6366
9125,Águas Mornas,4200606.0,2020-06-02,0,0,-27.6963,-48.8243
9136,Antônio Carlos,4201208.0,2020-06-03,0,0,-27.5191,-48.766000000000005
9153,Biguaçu,4202305.0,2020-06-03,2,0,-27.496,-48.6598
9190,Florianópolis,4205407.0,2020-06-03,13,0,-27.5945,-48.5477
9197,Governador Celso Ramos,4206009.0,2020-06-03,2,0,-27.3172,-48.5576
9263,Palhoça,4211900.0,2020-06-03,10,0,-27.6455,-48.6697
9306,Santo Amaro da Imperatriz,4215703.0,2020-06-03,2,0,-27.6852,-48.7813
9319,São José,4216602.0,2020-06-03,4,0,-27.6136,-48.6366
9358,Águas Mornas,4200606.0,2020-06-03,0,0,-27.6963,-48.8243
9369,Antônio Carlos,4201208.0,2020-06-04,0,0,-27.5191,-48.766000000000005
9387,Biguaçu,4202305.0,2020-06-04,4,0,-27.496,-48.6598
9425,Florianópolis,4205407.0,2020-06-04,17,0,-27.5945,-48.5477
9432,Governador Celso Ramos,4206009.0,2020-06-04,1,0,-27.3172,-48.5576
9498,Palhoça,4211900.0,2020-06-04,7,0,-27.6455,-48.6697
9543,Santo Amaro da Imperatriz,4215703.0,2020-06-04,0,0,-27.6852,-48.7813
9556,São José,4216602.0,2020-06-04,8,0,-27.6136,-48.6366
9596,Águas Mornas,4200606.0,2020-06-04,0,0,-27.6963,-48.8243
9607,Antônio Carlos,4201208.0,2020-06-05,0,0,-27.5191,-48.766000000000005
9625,Biguaçu,4202305.0,2020-06-05,10,0,-27.496,-48.6598
9664,Florianópolis,4205407.0,2020-06-05,32,0,-27.5945,-48.5477
9671,Governador Celso Ramos,4206009.0,2020-06-05,1,0,-27.3172,-48.5576
9738,Palhoça,4211900.0,2020-06-05,15,0,-27.6455,-48.6697
9783,Santo Amaro da Imperatriz,4215703.0,2020-06-05,1,0,-27.6852,-48.7813
9796,São José,4216602.0,2020-06-05,6,0,-27.6136,-48.6366
9836,Águas Mornas,4200606.0,2020-06-05,0,0,-27.6963,-48.8243
9847,Antônio Carlos,4201208.0,2020-06-06,1,0,-27.5191,-48.766000000000005
9865,Biguaçu,4202305.0,2020-06-06,6,0,-27.496,-48.6598
9905,Florianópolis,4205407.0,2020-06-06,24,1,-27.5945,-48.5477
9912,Governador Celso Ramos,4206009.0,2020-06-06,2,0,-27.3172,-48.5576
9980,Palhoça,4211900.0,2020-06-06,35,0,-27.6455,-48.6697
10025,Santo Amaro da Imperatriz,4215703.0,2020-06-06,1,0,-27.6852,-48.7813
10038,São José,4216602.0,2020-06-06,5,0,-27.6136,-48.6366
10078,Águas Mornas,4200606.0,2020-06-06,0,0,-27.6963,-48.8243
10089,Antônio Carlos,4201208.0,2020-06-07,0,0,-27.5191,-48.766000000000005
10107,Biguaçu,4202305.0,2020-06-07,7,0,-27.496,-48.6598
10148,Florianópolis,4205407.0,2020-06-07,9,0,-27.5945,-48.5477
10155,Governador Celso Ramos,4206009.0,2020-06-07,0,0,-27.3172,-48.5576
10223,Palhoça,4211900.0,2020-06-07,10,0,-27.6455,-48.6697
10268,Santo Amaro da Imperatriz,4215703.0,2020-06-07,0,0,-27.6852,-48.7813
10281,São José,4216602.0,2020-06-07,5,0,-27.6136,-48.6366
10321,Águas Mornas,4200606.0,2020-06-07,0,0,-27.6963,-48.8243
10332,Antônio Carlos,4201208.0,2020-06-08,0,0,-27.5191,-48.766000000000005
10351,Biguaçu,4202305.0,2020-06-08,0,0,-27.496,-48.6598
10392,Florianópolis,4205407.0,2020-06-08,15,0,-27.5945,-48.5477
10399,Governador Celso Ramos,4206009.0,2020-06-08,1,0,-27.3172,-48.5576
10467,Palhoça,4211900.0,2020-06-08,10,0,-27.6455,-48.6697
10513,Santo Amaro da Imperatriz,4215703.0,2020-06-08,1,0,-27.6852,-48.7813
10526,São José,4216602.0,2020-06-08,11,0,-27.6136,-48.6366
10566,Águas Mornas,4200606.0,2020-06-08,0,0,-27.6963,-48.8243
10577,Antônio Carlos,4201208.0,2020-06-09,2,0,-27.5191,-48.766000000000005
10596,Biguaçu,4202305.0,2020-06-09,16,0,-27.496,-48.6598
10639,Florianópolis,4205407.0,2020-06-09,33,0,-27.5945,-48.5477
10646,Governador Celso Ramos,4206009.0,2020-06-09,3,0,-27.3172,-48.5576
10714,Palhoça,4211900.0,2020-06-09,30,0,-27.6455,-48.6697
10761,Santo Amaro da Imperatriz,4215703.0,2020-06-09,0,0,-27.6852,-48.7813
10774,São José,4216602.0,2020-06-09,17,0,-27.6136,-48.6366
10814,Águas Mornas,4200606.0,2020-06-09,0,0,-27.6963,-48.8243
10825,Antônio Carlos,4201208.0,2020-06-10,6,0,-27.5191,-48.766000000000005
10845,Biguaçu,4202305.0,2020-06-10,2,0,-27.496,-48.6598
10888,Florianópolis,4205407.0,2020-06-10,26,0,-27.5945,-48.5477
10895,Governador Celso Ramos,4206009.0,2020-06-10,0,0,-27.3172,-48.5576
10964,Palhoça,4211900.0,2020-06-10,13,0,-27.6455,-48.6697
11011,Santo Amaro da Imperatriz,4215703.0,2020-06-10,0,0,-27.6852,-48.7813
11024,São José,4216602.0,2020-06-10,13,0,-27.6136,-48.6366
11064,Águas Mornas,4200606.0,2020-06-10,0,0,-27.6963,-48.8243
11075,Antônio Carlos,4201208.0,2020-06-11,0,0,-27.5191,-48.766000000000005
11095,Biguaçu,4202305.0,2020-06-11,0,0,-27.496,-48.6598
11138,Florianópolis,4205407.0,2020-06-11,14,1,-27.5945,-48.5477
11145,Governador Celso Ramos,4206009.0,2020-06-11,1,0,-27.3172,-48.5576
11214,Palhoça,4211900.0,2020-06-11,5,0,-27.6455,-48.6697
11261,Santo Amaro da Imperatriz,4215703.0,2020-06-11,0,0,-27.6852,-48.7813
11274,São José,4216602.0,2020-06-11,17,0,-27.6136,-48.6366
11314,Águas Mornas,4200606.0,2020-06-11,1,0,-27.6963,-48.8243
11325,Antônio Carlos,4201208.0,2020-06-12,0,0,-27.5191,-48.766000000000005
11345,Biguaçu,4202305.0,2020-06-12,1,0,-27.496,-48.6598
11388,Florianópolis,4205407.0,2020-06-12,20,0,-27.5945,-48.5477
11395,Governador Celso Ramos,4206009.0,2020-06-12,0,0,-27.3172,-48.5576
11464,Palhoça,4211900.0,2020-06-12,3,0,-27.6455,-48.6697
11511,Santo Amaro da Imperatriz,4215703.0,2020-06-12,0,0,-27.6852,-48.7813
11524,São José,4216602.0,2020-06-12,4,0,-27.6136,-48.6366
11564,Águas Mornas,4200606.0,2020-06-12,0,0,-27.6963,-48.8243
11575,Antônio Carlos,4201208.0,2020-06-13,0,0,-27.5191,-48.766000000000005
11595,Biguaçu,4202305.0,2020-06-13,9,0,-27.496,-48.6598
11638,Florianópolis,4205407.0,2020-06-13,10,0,-27.5945,-48.5477
11645,Governador Celso Ramos,4206009.0,2020-06-13,0,0,-27.3172,-48.5576
11714,Palhoça,4211900.0,2020-06-13,3,0,-27.6455,-48.6697
11761,Santo Amaro da Imperatriz,4215703.0,2020-06-13,0,0,-27.6852,-48.7813
11774,São José,4216602.0,2020-06-13,5,0,-27.6136,-48.6366
11814,Águas Mornas,4200606.0,2020-06-13,0,0,-27.6963,-48.8243
11825,Antônio Carlos,4201208.0,2020-06-14,0,0,-27.5191,-48.766000000000005
11845,Biguaçu,4202305.0,2020-06-14,0,0,-27.496,-48.6598
11888,Florianópolis,4205407.0,2020-06-14,1,0,-27.5945,-48.5477
11895,Governador Celso Ramos,4206009.0,2020-06-14,0,0,-27.3172,-48.5576
11964,Palhoça,4211900.0,2020-06-14,2,0,-27.6455,-48.6697
12011,Santo Amaro da Imperatriz,4215703.0,2020-06-14,0,0,-27.6852,-48.7813
12024,São José,4216602.0,2020-06-14,1,0,-27.6136,-48.6366
12064,Águas Mornas,4200606.0,2020-06-14,0,0,-27.6963,-48.8243
12075,Antônio Carlos,4201208.0,2020-06-15,2,0,-27.5191,-48.766000000000005
12095,Biguaçu,4202305.0,2020-06-15,16,0,-27.496,-48.6598
12138,Florianópolis,4205407.0,2020-06-15,32,0,-27.5945,-48.5477
12145,Governador Celso Ramos,4206009.0,2020-06-15,0,0,-27.3172,-48.5576
12214,Palhoça,4211900.0,2020-06-15,7,0,-27.6455,-48.6697
12261,Santo Amaro da Imperatriz,4215703.0,2020-06-15,-1,0,-27.6852,-48.7813
12274,São José,4216602.0,2020-06-15,15,0,-27.6136,-48.6366
12285,São Pedro de Alcântara,4217253.0,2020-06-15,1,0,-27.5665,-48.8048
12314,Águas Mornas,4200606.0,2020-06-15,1,0,-27.6963,-48.8243
12325,Antônio Carlos,4201208.0,2020-06-16,1,0,-27.5191,-48.766000000000005
12345,Biguaçu,4202305.0,2020-06-16,2,0,-27.496,-48.6598
12388,Florianópolis,4205407.0,2020-06-16,17,0,-27.5945,-48.5477
12395,Governador Celso Ramos,4206009.0,2020-06-16,0,0,-27.3172,-48.5576
12466,Palhoça,4211900.0,2020-06-16,13,0,-27.6455,-48.6697
12515,Santo Amaro da Imperatriz,4215703.0,2020-06-16,0,0,-27.6852,-48.7813
12529,São José,4216602.0,2020-06-16,10,0,-27.6136,-48.6366
12540,São Pedro de Alcântara,4217253.0,2020-06-16,0,0,-27.5665,-48.8048
12569,Águas Mornas,4200606.0,2020-06-16,0,0,-27.6963,-48.8243
12580,Antônio Carlos,4201208.0,2020-06-17,0,0,-27.5191,-48.766000000000005
12600,Biguaçu,4202305.0,2020-06-17,1,0,-27.496,-48.6598
12643,Florianópolis,4205407.0,2020-06-17,40,0,-27.5945,-48.5477
12650,Governador Celso Ramos,4206009.0,2020-06-17,1,0,-27.3172,-48.5576
12725,Palhoça,4211900.0,2020-06-17,9,0,-27.6455,-48.6697
12774,Santo Amaro da Imperatriz,4215703.0,2020-06-17,0,0,-27.6852,-48.7813
12788,São José,4216602.0,2020-06-17,8,0,-27.6136,-48.6366
12828,Águas Mornas,4200606.0,2020-06-17,0,0,-27.6963,-48.8243
12839,Antônio Carlos,4201208.0,2020-06-18,0,0,-27.5191,-48.766000000000005
12859,Biguaçu,4202305.0,2020-06-18,0,0,-27.496,-48.6598
12903,Florianópolis,4205407.0,2020-06-18,14,0,-27.5945,-48.5477
12910,Governador Celso Ramos,4206009.0,2020-06-18,0,0,-27.3172,-48.5576
12985,Palhoça,4211900.0,2020-06-18,15,0,-27.6455,-48.6697
